date,mmsi,lat,lon,fishing_hours
2019-01-31,247101550,36.7,15.2,0.0
2019-01-31,247081890,36.7,12.2,0.0
2019-01-31,247143380,38.2,15.3,0.0947
2019-01-31,247143380,38.2,15.2,0.0
2019-01-31,247155180,36.2,13.9,0.0
2019-01-31,247155180,36.2,14.0,0.0
2019-01-31,247151670,36.2,13.9,0.0
2019-01-31,247151670,36.2,14.0,0.0
2019-01-31,247146140,36.2,12.8,0.0
2019-01-31,247144230,36.2,12.3,3.1363
2019-01-31,247144230,36.2,12.1,0.6499
2019-01-31,247144230,36.2,12.2,4.8374
2019-01-31,247147230,37.8,11.9,0.0
2019-01-31,247147010,37.8,11.3,0.1347
2019-01-31,247146450,37.8,11.9,0.0
2019-01-31,247143190,37.8,11.9,0.0
2019-01-31,642973000,35.8,14.4,0.0
2019-01-31,642914000,35.8,14.4,0.0
2019-01-31,249000934,35.8,14.5,0.0
2019-01-31,249000920,35.8,14.5,0.0
2019-01-31,249000899,35.8,14.5,0.0
2019-01-31,248040000,35.8,14.5,0.0
2019-01-31,248000368,35.8,14.5,0.0
2019-01-31,247146140,35.8,12.9,0.0
2019-01-31,247143310,35.8,12.4,2.1513
2019-01-31,247143310,35.8,12.5,0.3002
2019-01-31,247142770,35.8,14.6,1.6947
2019-01-31,247142770,35.8,14.5,0.0
2019-01-31,247050970,35.8,12.4,0.415
2019-01-31,210380000,35.8,14.5,0.0
2019-01-31,247305840,37.3,13.1,1.3583
2019-01-31,247305480,37.3,15.2,21.9169
2019-01-31,247222211,37.3,13.0,6.4369
2019-01-31,247222211,37.3,12.9,1.5888
2019-01-31,247222211,37.3,13.1,2.705
2019-01-31,247185500,37.3,12.0,0.0
2019-01-31,247185500,37.3,11.8,0.0
2019-01-31,247185500,37.3,11.9,0.0
2019-01-31,247149810,37.3,12.4,0.0
2019-01-31,247147420,37.3,12.9,0.8469
2019-01-31,247147420,37.3,13.0,0.2533
2019-01-31,247146460,37.3,12.9,0.0
2019-01-31,247146460,37.3,12.8,0.0
2019-01-31,247146140,37.3,12.6,0.0
2019-01-31,247145230,37.3,13.0,1.8138
2019-01-31,247145230,37.3,13.1,2.6858
2019-01-31,247145060,37.3,12.0,0.0
2019-01-31,247145060,37.3,11.9,0.0
2019-01-31,247144640,37.3,13.0,1.3697
2019-01-31,247144640,37.3,12.9,0.5333
2019-01-31,247144110,37.3,12.3,0.0
2019-01-31,247144110,37.3,12.2,0.0
2019-01-31,247144110,37.3,12.4,0.0
2019-01-31,247143860,37.3,12.4,0.0
2019-01-31,247142580,37.3,13.0,0.0
2019-01-31,247142080,37.3,13.2,0.8411
2019-01-31,247142080,37.3,13.1,0.2613
2019-01-31,247140330,37.3,13.0,0.0
2019-01-31,247103560,37.3,13.1,0.533
2019-01-31,247103560,37.3,13.2,0.2725
2019-01-31,247083460,37.3,12.9,0.7861
2019-01-31,247083350,37.3,12.7,0.0
