date,mmsi,lat,lon,fishing_hours
2018-07-31,247083940,36.8,12.7,2.0966
2018-07-31,672732000,37.6,10.8,0.0
2018-07-31,247306970,37.6,12.5,0.0
2018-07-31,247300990,37.6,12.4,3.0225
2018-07-31,247300990,37.6,12.3,4.1252
2018-07-31,247300990,37.6,12.5,3.5666
2018-07-31,247228800,37.6,12.5,0.0
2018-07-31,247151020,37.6,12.5,0.0
2018-07-31,247150410,37.6,12.0,0.6113
2018-07-31,247150410,37.6,12.1,0.0
2018-07-31,247150410,37.6,12.5,0.0
2018-07-31,247149980,37.6,12.5,0.0
2018-07-31,247149420,37.6,12.5,0.0
2018-07-31,247147590,37.6,12.5,0.0
2018-07-31,247147190,37.6,10.3,0.0
2018-07-31,247147190,37.6,10.2,1.9669
2018-07-31,247146970,37.6,12.5,0.0
2018-07-31,247146830,37.6,12.2,1.8163
2018-07-31,247146830,37.6,11.9,0.8266
2018-07-31,247146830,37.6,12.3,0.0
2018-07-31,247146830,37.6,11.8,1.8172
2018-07-31,247145060,37.6,12.1,0.0
2018-07-31,247145060,37.6,12.2,0.0
2018-07-31,247144880,37.6,12.5,0.0
2018-07-31,247144870,37.6,10.8,0.0
2018-07-31,247144870,37.6,10.9,0.0
2018-07-31,247144430,37.6,12.5,0.0
2018-07-31,247143980,37.6,12.4,0.0
2018-07-31,247143980,37.6,12.5,0.0
2018-07-31,247143580,37.6,12.5,0.0
2018-07-31,247143430,37.6,12.5,0.0
2018-07-31,247143140,37.6,11.7,0.0
2018-07-31,247142860,37.6,12.5,0.0
2018-07-31,247142610,37.6,11.6,4.2036
2018-07-31,247142510,37.6,11.8,3.4166
2018-07-31,247142430,37.6,12.4,0.0
2018-07-31,247142430,37.6,12.3,0.0
2018-07-31,247141730,37.6,12.4,0.0
2018-07-31,247141730,37.6,12.5,0.0
2018-07-31,247111530,37.6,12.5,0.0
2018-07-31,247083350,37.6,12.5,0.0
2018-07-31,247080670,37.6,12.5,0.0
2018-07-31,247070730,37.6,12.4,0.275
2018-07-31,247052760,37.6,12.4,0.0
2018-07-31,247052760,37.6,12.5,0.0
2018-07-31,247044790,37.6,12.4,1.3108
2018-07-31,247044790,37.6,12.5,0.3391
2018-07-31,249000150,35.6,14.4,0.0
2018-07-31,248000020,35.6,14.6,0.0
2018-07-31,248000020,35.6,14.5,0.0
2018-07-31,247309060,35.6,15.0,0.0
2018-07-31,247147310,35.6,13.3,0.3333
2018-07-31,247146410,35.6,12.1,0.0
2018-07-31,247145020,35.6,13.7,1.3713
2018-07-31,247144920,35.6,12.6,0.0
2018-07-31,210380000,35.6,14.3,0.0
2018-07-31,210380000,35.6,14.4,0.0
2018-07-31,672732000,37.1,11.0,0.0
2018-07-31,247308090,37.1,13.2,5.148
2018-07-31,247308090,37.1,13.4,0.1625
2018-07-31,247308090,37.1,13.3,6.3111
2018-07-31,247305840,37.1,13.0,3.1919
2018-07-31,247302220,37.1,13.0,2.995
2018-07-31,247149480,37.1,13.0,3.4313
2018-07-31,247149020,37.1,12.6,1.5386
2018-07-31,247147590,37.1,12.7,0.0
2018-07-31,247147590,37.1,12.6,0.0
2018-07-31,247147560,37.1,12.6,0.3858
2018-07-31,247147560,37.1,12.7,1.2225
2018-07-31,247147420,37.1,13.0,2.6638
2018-07-31,247147280,37.1,11.6,6.3325
2018-07-31,247146890,37.1,12.9,2.0194
2018-07-31,247145650,37.1,12.3,3.5727
