date,mmsi,lat,lon,fishing_hours
2020-01-31,672611000,37.2,10.9,0.0
2020-01-31,672891000,37.2,11.2,0.5363
2020-01-31,210380000,35.7,14.5,0.0
2020-01-31,210380000,35.7,14.6,0.0
2020-01-31,247080670,35.7,12.5,4.5255
2020-01-31,247080670,35.7,12.6,1.0775
2020-01-31,247080670,35.7,12.4,12.5227
2020-01-31,247142860,35.7,12.2,0.0
2020-01-31,247142860,35.7,12.3,0.3638
2020-01-31,247300480,35.7,12.7,0.0
2020-01-31,247080210,37.7,12.1,0.0
2020-01-31,247080210,37.7,12.0,0.0
2020-01-31,247080210,37.7,12.2,0.0
2020-01-31,247141850,37.7,12.1,8.3752
2020-01-31,247141860,37.7,11.9,0.7941
2020-01-31,247142160,37.7,15.4,0.0
2020-01-31,247142510,37.7,11.9,2.2777
2020-01-31,247142510,37.7,12.0,0.2805
2020-01-31,247142610,37.7,12.0,17.1144
2020-01-31,247143470,37.7,12.3,0.0
2020-01-31,247143470,37.7,12.4,0.0
2020-01-31,247143810,37.7,12.3,0.0
2020-01-31,247143810,37.7,12.4,0.0
2020-01-31,247143810,37.7,12.2,0.0
2020-01-31,247143810,37.7,12.1,0.0
2020-01-31,247301460,37.7,12.4,0.0
2020-01-31,247309110,37.7,12.4,0.0
2020-01-31,247309110,37.7,12.1,1.4975
2020-01-31,247309110,37.7,12.0,6.6744
2020-01-31,247309110,37.7,12.2,0.0
2020-01-31,247309110,37.7,12.3,0.0
2020-01-31,672891000,37.7,11.0,1.8644
2020-01-31,247132860,36.1,11.8,0.3502
2020-01-31,247141010,36.1,12.3,1.9169
2020-01-31,247141010,36.1,12.2,1.7663
2020-01-31,247141010,36.1,12.1,2.6447
2020-01-31,247142450,36.1,12.3,1.8002
2020-01-31,247142450,36.1,12.1,1.908
2020-01-31,247142450,36.1,12.4,0.8361
2020-01-31,247142450,36.1,12.2,2.4391
2020-01-31,247142790,36.1,11.6,0.6333
2020-01-31,247142860,36.1,11.7,3.1438
2020-01-31,247143620,36.1,11.8,1.4722
2020-01-31,247144650,36.1,11.6,1.4163
2020-01-31,247144650,36.1,11.7,1.6913
2020-01-31,247144920,36.1,11.9,3.6775
2020-01-31,247145250,36.1,11.6,1.4444
2020-01-31,247145250,36.1,11.7,3.0175
2020-01-31,247147310,36.1,11.9,3.3691
2020-01-31,247147310,36.1,11.8,1.2166
2020-01-31,247151120,36.1,11.7,2.6755
2020-01-31,247151120,36.1,11.9,3.2525
2020-01-31,247151120,36.1,11.8,2.9969
2020-01-31,247300480,36.1,12.9,0.0
2020-01-31,247300480,36.1,13.0,0.0
2020-01-31,249000920,36.1,14.6,0.2805
2020-01-31,249000920,36.1,14.7,1.7436
2020-01-31,247140920,38.1,12.4,0.2863
2020-01-31,247140920,38.1,12.2,3.4725
2020-01-31,247141190,38.1,13.5,9.2302
2020-01-31,247141190,38.1,13.7,2.1969
2020-01-31,247141190,38.1,13.6,3.0777
2020-01-31,247141190,38.1,13.8,0.9247
2020-01-31,247141230,38.1,12.4,1.5363
2020-01-31,247143160,38.1,13.5,0.0
2020-01-31,247143160,38.1,13.4,14.05
2020-01-31,247143380,38.1,15.5,0.0
2020-01-31,247143540,38.1,10.9,0.0
2020-01-31,247144560,38.1,13.4,12.0936
2020-01-31,247144560,38.1,13.5,0.0
2020-01-31,247145120,38.1,13.6,6.4749
2020-01-31,247145120,38.1,13.7,3.4169
2020-01-31,247145120,38.1,13.5,4.5633
2020-01-31,247145410,38.1,12.6,0.0
2020-01-31,247145410,38.1,12.7,0.0
2020-01-31,247146220,38.1,12.6,3.5333
2020-01-31,247146220,38.1,12.5,6.0191
2020-01-31,247146550,38.1,13.0,0.5641
2020-01-31,247147340,38.1,12.3,0.0
2020-01-31,247148660,38.1,13.5,0.0
2020-01-31,247148660,38.1,13.4,11.0291
2020-01-31,247149630,38.1,15.0,0.0
2020-01-31,247149630,38.1,15.1,0.0
2020-01-31,247300240,38.1,13.5,2.578
2020-01-31,247300240,38.1,13.7,0.0916
2020-01-31,247300240,38.1,13.6,1.2116
2020-01-31,247302360,38.1,13.0,0.0
2020-01-31,247302370,38.1,13.0,0.0
2020-01-31,247302370,38.1,12.8,9.2138
2020-01-31,247302370,38.1,12.9,10.4305
2020-01-31,247302510,38.1,12.7,0.8197
2020-01-31,247302510,38.1,12.8,11.1275
2020-01-31,247302510,38.1,12.9,6.925
2020-01-31,247050970,36.6,13.4,5.3802
2020-01-31,247061710,36.6,15.1,0.0
2020-01-31,247101550,36.6,15.1,0.0
2020-01-31,247140450,36.6,15.1,0.0
2020-01-31,247140980,36.6,15.1,0.0
2020-01-31,247140990,36.6,15.1,0.0
2020-01-31,247140990,36.6,15.2,4.4788
2020-01-31,247140990,36.6,15.3,0.8669
2020-01-31,247141010,36.6,11.8,0.0
2020-01-31,247141010,36.6,11.9,0.0
2020-01-31,247141730,36.6,11.9,0.5944
2020-01-31,247141730,36.6,11.8,2.0441
2020-01-31,247142020,36.6,15.1,0.0
2020-01-31,247142280,36.6,11.6,5.1583
2020-01-31,247142450,36.6,11.9,0.0
2020-01-31,247142450,36.6,11.8,0.0
2020-01-31,247142790,36.6,11.9,0.5583
2020-01-31,247142790,36.6,11.8,0.0
2020-01-31,247143580,36.6,11.6,5.1633
2020-01-31,247143580,36.6,11.5,0.2638
2020-01-31,247143660,36.6,11.8,0.4155
2020-01-31,247143660,36.6,12.0,0.0
2020-01-31,247143660,36.6,11.9,1.7852
2020-01-31,247143660,36.6,12.1,0.0
2020-01-31,247144290,36.6,15.1,0.0
2020-01-31,247145080,36.6,15.1,0.0
2020-01-31,247145580,36.6,15.1,0.0
2020-01-31,247146970,36.6,12.5,0.0
2020-01-31,247147290,36.6,11.5,0.0
2020-01-31,247149190,36.6,14.4,0.0
2020-01-31,247149270,36.6,15.1,0.0
2020-01-31,247149810,36.6,12.0,0.0
2020-01-31,247149810,36.6,11.9,0.0
2020-01-31,247149810,36.6,11.8,0.0
2020-01-31,247300160,36.6,14.8,0.0
2020-01-31,247300160,36.6,14.9,0.0
2020-01-31,247300160,36.6,14.7,0.0
2020-01-31,247300430,36.6,15.1,0.0
2020-01-31,247300570,36.6,15.1,2.3608
2020-01-31,247300570,36.6,15.0,0.0
2020-01-31,247300580,36.6,15.1,0.0
2020-01-31,247300760,36.6,15.1,0.0
2020-01-31,247300930,36.6,15.3,2.1819
2020-01-31,247300930,36.6,15.1,0.8866
2020-01-31,247300930,36.6,15.2,0.9025
2020-01-31,247301060,36.6,15.1,0.0
2020-01-31,247301090,36.6,15.1,0.0
2020-01-31,247301700,36.6,11.9,1.223
2020-01-31,247301700,36.6,11.5,2.478
2020-01-31,247301700,36.6,11.8,0.0
2020-01-31,247304980,36.6,15.1,0.0
2020-01-31,247305470,36.6,15.1,0.0
2020-01-31,247309060,36.6,14.6,1.133
2020-01-31,247309060,36.6,14.8,6.7066
2020-01-31,247309060,36.6,14.9,1.778
2020-01-31,247309060,36.6,14.7,1.4836
2020-01-31,247145820,35.1,12.8,5.8502
2020-01-31,247146460,35.1,14.0,2.3155
2020-01-31,247070730,37.1,12.7,0.2833
2020-01-31,247070730,37.1,12.6,1.5977
2020-01-31,247080210,37.1,12.1,0.0
2020-01-31,247100390,37.1,12.9,4.93
2020-01-31,247121010,37.1,13.0,2.1225
2020-01-31,247121010,37.1,12.9,0.613
2020-01-31,247121090,37.1,12.5,0.2886
2020-01-31,247121090,37.1,12.4,3.3444
2020-01-31,247124540,37.1,13.1,0.7944
2020-01-31,247124540,37.1,13.2,4.0974
2020-01-31,247140330,37.1,12.4,1.1944
2020-01-31,247140330,37.1,12.3,1.2919
2020-01-31,247140880,37.1,13.0,4.4502
2020-01-31,247141610,37.1,12.9,3.1141
2020-01-31,247141610,37.1,13.0,0.8666
2020-01-31,247142320,37.1,11.5,2.0855
2020-01-31,247143320,37.1,13.0,1.9833
2020-01-31,247143320,37.1,12.9,0.0
2020-01-31,247143440,37.1,11.5,4.9638
2020-01-31,247144390,37.1,13.0,1.3194
2020-01-31,247144390,37.1,12.9,0.8272
2020-01-31,247145460,37.1,12.9,0.8252
2020-01-31,247145460,37.1,12.8,3.8222
2020-01-31,247146110,37.1,12.6,2.1475
2020-01-31,247146110,37.1,12.5,1.8944
2020-01-31,247146110,37.1,12.4,0.6608
2020-01-31,247147290,37.1,11.4,0.0
2020-01-31,247147290,37.1,11.3,2.0222
2020-01-31,247147410,37.1,11.7,4.0669
2020-01-31,247147410,37.1,11.6,2.2836
2020-01-31,247149150,37.1,12.9,1.1583
2020-01-31,247149480,37.1,12.9,4.6655
2020-01-31,247149810,37.1,12.5,0.0
2020-01-31,247149810,37.1,12.6,0.0
2020-01-31,247301700,37.1,11.9,0.0
2020-01-31,247305480,37.1,15.2,0.878
2020-01-31,672561000,37.1,11.2,3.7002
2020-01-31,672561000,37.1,11.4,0.8577
2020-01-31,672561000,37.1,11.3,8.1561
2020-01-31,672585000,37.1,11.2,0.0
2020-01-31,672585000,37.1,11.4,0.8388
2020-01-31,672585000,37.1,11.3,9.4919
2020-01-31,672611000,37.1,11.0,0.0
2020-01-31,672891000,37.1,11.2,0.0
2020-01-31,672891000,37.1,11.3,2.4305
2020-01-31,210380000,35.6,14.3,0.0
2020-01-31,210380000,35.6,14.4,0.0
2020-01-31,210380000,35.6,14.5,0.0
2020-01-31,247080670,35.6,12.2,13.6552
2020-01-31,247080670,35.6,12.5,1.0913
2020-01-31,247080670,35.6,12.4,0.5861
2020-01-31,247142860,35.6,12.3,21.2072
2020-01-31,247148210,35.6,13.8,23.9522
2020-01-31,247302520,35.6,12.1,17.4388
2020-01-31,247302520,35.6,12.2,0.6163
2020-01-31,247080210,37.6,12.4,0.0
2020-01-31,247080210,37.6,12.5,0.0
2020-01-31,247139500,37.6,12.5,0.0
2020-01-31,247141850,37.6,12.1,1.5916
2020-01-31,247141860,37.6,11.7,1.6805
2020-01-31,247141860,37.6,11.6,1.2027
2020-01-31,247141860,37.6,11.4,1.6777
2020-01-31,247141860,37.6,11.8,0.5222
2020-01-31,247141860,37.6,11.2,0.2608
2020-01-31,247141860,37.6,11.3,1.1002
2020-01-31,247141860,37.6,11.5,3.6194
2020-01-31,247141860,37.6,11.9,1.7475
2020-01-31,247142610,37.6,12.0,3.1883
2020-01-31,247142610,37.6,12.1,3.5086
2020-01-31,247143230,37.6,12.3,0.0
2020-01-31,247146450,37.6,12.5,0.0
2020-01-31,247147230,37.6,12.5,0.0
2020-01-31,247148880,37.6,12.5,0.0
2020-01-31,247309110,37.6,12.1,0.0
2020-01-31,247309110,37.6,12.0,2.0922
2020-01-31,672891000,37.6,10.8,2.3944
2020-01-31,672891000,37.6,11.0,7.413
2020-01-31,672891000,37.6,10.9,5.7833
2020-01-31,247146420,36.2,12.0,9.325
2020-01-31,247146420,36.2,11.9,1.4444
2020-01-31,247146420,36.2,11.8,1.9166
2020-01-31,247145570,36.2,13.7,0.0
2020-01-31,247145250,36.2,11.6,0.2805
2020-01-31,247144920,36.2,12.0,2.1697
2020-01-31,247144920,36.2,11.9,6.6752
2020-01-31,247144920,36.2,11.8,2.1302
2020-01-31,247144920,36.2,12.1,0.5305
2020-01-31,247144650,36.2,11.6,0.8111
2020-01-31,247144650,36.2,11.5,0.2666
2020-01-31,247144230,36.2,11.9,1.4972
2020-01-31,247144230,36.2,11.7,3.2413
2020-01-31,247144230,36.2,11.6,2.7777
2020-01-31,247144230,36.2,11.8,1.4416
2020-01-31,247143620,36.2,12.3,2.95
2020-01-31,247143620,36.2,11.9,4.8472
2020-01-31,247143620,36.2,11.8,0.8722
2020-01-31,247143620,36.2,12.0,2.6802
2020-01-31,247142860,36.2,11.7,4.1224
2020-01-31,247142790,36.2,11.5,3.0616
2020-01-31,247142780,36.2,11.7,1.0969
2020-01-31,247142450,36.2,12.1,1.525
2020-01-31,247142450,36.2,12.2,2.6691
2020-01-31,247141010,36.2,12.1,2.0888
2020-01-31,247141010,36.2,12.2,2.2444
2020-01-31,247132860,36.2,12.0,2.6605
2020-01-31,247132860,36.2,12.3,2.3644
2020-01-31,247132860,36.2,11.9,6.4027
2020-01-31,247141010,36.0,12.4,2.9663
2020-01-31,247142450,36.0,12.4,2.9255
2020-01-31,247142450,36.0,12.3,0.5386
2020-01-31,247142860,36.0,11.8,5.4716
2020-01-31,247142860,36.0,11.9,2.8972
2020-01-31,247142860,36.0,12.0,2.8249
2020-01-31,247144650,36.0,12.0,15.4211
2020-01-31,247144650,36.0,11.9,1.375
2020-01-31,247144650,36.0,11.8,1.8772
2020-01-31,247144650,36.0,11.7,0.8088
2020-01-31,247145250,36.0,12.2,0.3
2020-01-31,247145250,36.0,11.9,1.8088
2020-01-31,247145250,36.0,12.1,2.5561
2020-01-31,247145250,36.0,12.0,10.7594
2020-01-31,247145250,36.0,11.8,1.9586
2020-01-31,247147310,36.0,12.2,1.9252
2020-01-31,247147310,36.0,12.1,4.2305
2020-01-31,247300480,36.0,12.8,0.0
2020-01-31,249000899,36.0,14.9,0.2836
2020-01-31,249000899,36.0,14.6,3.5974
2020-01-31,249000899,36.0,14.7,6.1083
2020-01-31,249000899,36.0,14.8,0.3719
2020-01-31,249000920,36.0,14.6,16.1613
2020-01-31,247080210,38.0,11.7,0.0
2020-01-31,247101330,38.0,12.3,15.3666
2020-01-31,247140920,38.0,12.4,1.6663
2020-01-31,247140920,38.0,12.3,1.8416
2020-01-31,247140920,38.0,12.1,4.1808
2020-01-31,247140920,38.0,12.2,0.2997
2020-01-31,247141190,38.0,13.5,0.0
2020-01-31,247141190,38.0,13.7,1.3916
2020-01-31,247141190,38.0,13.6,1.6447
2020-01-31,247141230,38.0,12.4,2.5002
2020-01-31,247141230,38.0,12.2,0.328
2020-01-31,247141230,38.0,12.3,9.8383
2020-01-31,247141550,38.0,12.4,0.0
2020-01-31,247141690,38.0,12.4,0.0
2020-01-31,247141690,38.0,12.3,5.8666
2020-01-31,247141690,38.0,12.2,1.0888
2020-01-31,247142460,38.0,13.5,0.0
2020-01-31,247142510,38.0,12.4,0.0
2020-01-31,247143040,38.0,14.5,11.4966
2020-01-31,247143040,38.0,13.8,6.6458
2020-01-31,247143040,38.0,13.5,0.0
2020-01-31,247143040,38.0,13.9,1.9027
2020-01-31,247143040,38.0,14.0,10.0111
2020-01-31,247143040,38.0,13.7,2.0941
2020-01-31,247143040,38.0,13.6,0.0
2020-01-31,247143050,38.0,13.7,0.0
2020-01-31,247143050,38.0,13.9,0.0
2020-01-31,247143050,38.0,13.5,0.0
2020-01-31,247143050,38.0,13.6,0.0
2020-01-31,247143050,38.0,13.8,0.0
2020-01-31,247143160,38.0,13.5,0.0
2020-01-31,247143380,38.0,15.5,0.0
2020-01-31,247144560,38.0,13.5,0.0
2020-01-31,247145120,38.0,13.5,0.0
2020-01-31,247145430,38.0,14.3,2.9516
2020-01-31,247145430,38.0,14.1,1.6505
2020-01-31,247145430,38.0,14.2,4.2691
2020-01-31,247145430,38.0,14.0,0.0
2020-01-31,247146220,38.0,12.4,0.0
2020-01-31,247146220,38.0,12.5,0.8863
2020-01-31,247147340,38.0,12.1,0.0
2020-01-31,247148660,38.0,13.5,0.0
2020-01-31,247148670,38.0,13.5,0.0
2020-01-31,247148670,38.0,13.6,5.0727
2020-01-31,247148670,38.0,13.7,2.1388
2020-01-31,247300240,38.0,13.5,0.0
2020-01-31,247300240,38.0,13.6,7.1158
2020-01-31,247300240,38.0,13.7,4.0225
2020-01-31,247302510,38.0,12.9,0.0
2020-01-31,247302510,38.0,12.8,0.0
2020-01-31,247061710,36.5,15.1,0.8947
2020-01-31,247140450,36.5,15.1,5.3061
2020-01-31,247140980,36.5,15.0,1.7911
2020-01-31,247140980,36.5,15.1,0.4388
2020-01-31,247140990,36.5,15.3,2.5958
2020-01-31,247140990,36.5,15.2,3.8086
2020-01-31,247141010,36.5,12.0,0.0
2020-01-31,247141010,36.5,11.9,0.0
2020-01-31,247141730,36.5,12.0,3.5361
2020-01-31,247141730,36.5,11.9,7.0697
2020-01-31,247142020,36.5,15.0,7.5158
2020-01-31,247142280,36.5,11.6,1.228
2020-01-31,247142450,36.5,11.9,0.0
2020-01-31,247142790,36.5,11.9,1.758
2020-01-31,247142790,36.5,12.0,1.9861
2020-01-31,247142790,36.5,11.5,0.8469
2020-01-31,247143660,36.5,11.9,7.063
2020-01-31,247143660,36.5,12.0,4.0144
2020-01-31,247143660,36.5,12.1,1.2855
2020-01-31,247144290,36.5,15.1,0.0
2020-01-31,247145080,36.5,15.0,0.5247
2020-01-31,247145080,36.5,15.1,1.3552
2020-01-31,247146970,36.5,12.5,0.0
2020-01-31,247147290,36.5,11.4,0.0
2020-01-31,247147290,36.5,11.5,0.0
2020-01-31,247149190,36.5,14.4,0.9119
2020-01-31,247149190,36.5,14.5,4.705
2020-01-31,247149810,36.5,11.6,1.4775
2020-01-31,247149810,36.5,11.7,0.2613
2020-01-31,247300160,36.5,14.8,5.3275
2020-01-31,247300160,36.5,14.9,0.0
2020-01-31,247300160,36.5,14.7,3.6638
2020-01-31,247300430,36.5,15.1,3.8613
2020-01-31,247300570,36.5,15.2,1.6361
2020-01-31,247300570,36.5,15.1,1.453
2020-01-31,247300570,36.5,15.0,2.0194
2020-01-31,247300580,36.5,15.1,0.6058
2020-01-31,247300760,36.5,15.1,1.1727
2020-01-31,247300930,36.5,15.2,4.975
2020-01-31,247300930,36.5,15.3,2.1097
2020-01-31,247301700,36.5,12.0,2.2166
2020-01-31,247301700,36.5,11.9,1.0747
2020-01-31,247301700,36.5,12.1,0.8222
2020-01-31,247301700,36.5,11.5,1.9911
2020-01-31,247305470,36.5,15.1,0.9275
2020-01-31,247309060,36.5,14.9,0.3502
2020-01-31,210380000,35.0,13.6,0.0
2020-01-31,247145820,35.0,13.0,6.0108
2020-01-31,247146240,35.0,12.8,1.6452
2020-01-31,247146460,35.0,14.4,3.2097
2020-01-31,247146460,35.0,14.1,10.3125
2020-01-31,247146460,35.0,14.3,5.3152
2020-01-31,247147480,35.0,14.6,1.3861
2020-01-31,247147480,35.0,14.4,10.1302
2020-01-31,247147480,35.0,14.3,1.5283
2020-01-31,247147480,35.0,14.2,0.0136
2020-01-31,247147480,35.0,14.5,5.668
2020-01-31,247147590,35.0,14.5,15.8608
2020-01-31,247147590,35.0,14.3,8.0566
2020-01-31,247067620,37.0,14.0,0.0
2020-01-31,247067620,37.0,13.9,0.0
2020-01-31,247070730,37.0,12.8,2.4469
2020-01-31,247070730,37.0,12.7,3.7055
2020-01-31,247080210,37.0,12.0,0.0
2020-01-31,247100390,37.0,12.9,4.17
2020-01-31,247121010,37.0,12.9,2.3438
2020-01-31,247121440,37.0,15.3,0.0
2020-01-31,247121440,37.0,15.2,0.0
2020-01-31,247127110,37.0,13.9,1.0169
2020-01-31,247131670,37.0,13.9,0.0
2020-01-31,247132020,37.0,14.0,0.0
2020-01-31,247132020,37.0,13.9,0.0
2020-01-31,247140330,37.0,12.3,0.3358
2020-01-31,247141050,37.0,13.9,0.0
2020-01-31,247141050,37.0,14.0,0.0
2020-01-31,247141610,37.0,12.9,3.8594
2020-01-31,247141610,37.0,13.0,0.2725
2020-01-31,247141730,37.0,12.2,0.0
2020-01-31,247142320,37.0,11.5,0.0
2020-01-31,247142960,37.0,13.9,0.0
2020-01-31,247142960,37.0,13.8,0.5391
2020-01-31,247142970,37.0,13.9,0.0
2020-01-31,247142990,37.0,13.9,0.0
2020-01-31,247142990,37.0,14.1,1.5088
2020-01-31,247142990,37.0,14.0,0.6808
2020-01-31,247143320,37.0,13.0,2.1836
2020-01-31,247143320,37.0,12.9,1.953
2020-01-31,247143440,37.0,11.5,0.0
2020-01-31,247143820,37.0,13.7,2.3322
2020-01-31,247143820,37.0,13.9,0.0
2020-01-31,247144120,37.0,13.9,0.0
2020-01-31,247144120,37.0,14.0,0.0
2020-01-31,247144310,37.0,13.9,8.195
2020-01-31,247144310,37.0,14.0,0.0941
2020-01-31,247144390,37.0,12.9,0.8252
2020-01-31,247145630,37.0,13.9,0.0755
2020-01-31,247145630,37.0,14.0,0.0
2020-01-31,247146110,37.0,12.6,3.4944
2020-01-31,247147120,37.0,15.3,0.0
2020-01-31,247147120,37.0,15.2,0.0
2020-01-31,247147290,37.0,11.4,0.3336
2020-01-31,247147290,37.0,11.3,1.4805
2020-01-31,247147410,37.0,11.7,2.5663
2020-01-31,247147570,37.0,13.9,0.5722
2020-01-31,247147720,37.0,14.0,0.0
2020-01-31,247147720,37.0,13.9,0.0
2020-01-31,247147750,37.0,13.9,1.5491
2020-01-31,247147750,37.0,14.0,0.5338
2020-01-31,247149480,37.0,12.9,4.133
2020-01-31,247149810,37.0,12.4,0.0
2020-01-31,247149810,37.0,12.5,0.0
2020-01-31,247300850,37.0,15.2,0.0
2020-01-31,247300850,37.0,15.3,0.0
2020-01-31,247300860,37.0,15.2,0.0
2020-01-31,247300860,37.0,15.3,0.0
2020-01-31,247301120,37.0,15.2,0.0
2020-01-31,247301700,37.0,11.7,0.0
2020-01-31,247301700,37.0,11.8,0.0
2020-01-31,247308090,37.0,12.7,24.7916
2020-01-31,247308090,37.0,12.9,2.3333
2020-01-31,672175000,37.0,11.3,0.0
2020-01-31,247145750,35.5,12.3,0.0
2020-01-31,247145750,35.5,12.5,0.0
2020-01-31,247145750,35.5,12.4,0.0
2020-01-31,247146410,35.5,12.5,4.4994
